chargeback_id,txn_date,wholesaler,customer_id,contract_type,ndc,ndc_description,rate_class,pricing_unit,quantity,wac_per_unit,claimed_contract_price,chargeback_amount,error_type,is_invalid
CB2000444,2024-08-22,Cencora,CUST1004,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,2065,0.72957,0.57315,323.01,VALID,0
CB2005453,2024-10-25,CardinalHealth,CUST1007,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,2066,0.08208,0.06249,40.47,VALID,0
CB2009152,2025-03-04,CardinalHealth,CUST1004,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1220,1.60408,1.26017,419.57,VALID,0
CB2006770,2025-04-15,McKesson,CUST1043,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4016,1.60408,0.92443,2729.47,VALID,0
CB2009519,2024-11-28,McKesson,CUST1052,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4640,43.29511,19.1451,112056.05,VALID,0
CB2004302,2025-01-16,CardinalHealth,CUST1023,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2569,1.00093,0.52529,1221.92,VALID,0
CB2002671,2025-04-16,CardinalHealth,CUST1055,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3052,0.81871,0.60756,644.43,VALID,0
CB2002653,2024-08-10,McKesson,CUST1056,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,669,0.30716,0.2327,49.81,VALID,0
CB2010155,2024-12-28,Cencora,CUST1055,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1007,1740.91629,1146.91565,598158.64,VALID,0
CB2001380,2024-11-18,Cencora,CUST1056,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,743,43.29511,26.23251,12677.51,VALID,0
CB2009928,2025-05-14,CardinalHealth,CUST1037,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1494,1.00093,0.7553,366.97,VALID,0
CB2009847,2025-01-14,CardinalHealth,CUST1000,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3714,0.72957,0.46702,975.12,PRICE_MISMATCH,1
CB2001132,2024-08-01,McKesson,CUST1011,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,2224,0.72723,0.54033,415.67,VALID,0
CB2007323,2024-09-26,CardinalHealth,CUST1032,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4099,1.60408,1.18686,1710.18,VALID,0
CB2002827,2025-03-08,CardinalHealth,CUST1027,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,344,1.00093,0.76151,82.36,VALID,0
CB2003280,2025-05-16,McKesson,CUST1040,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,711,1740.91629,1202.1027,383096.46,VALID,0
CB2006474,2025-04-15,CardinalHealth,CUST1057,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,866,6.69193,4.2902,2079.9,VALID,0
CB2001910,2025-02-16,Cencora,CUST1026,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2990,1740.91629,1137.86289,1803129.67,VALID,0
CB2004815,2024-12-30,CardinalHealth,CUST1043,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4293,0.22114,0.12744,402.25,VALID,0
CB2005994,2025-04-25,CardinalHealth,CUST1036,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3391,0.66792,0.50749,544.02,VALID,0
CB2002359,2024-06-08,Cencora,CUST1040,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,2806,0.33373,0.28163,146.19,VALID,0
CB2007148,2025-04-02,McKesson,CUST1050,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1718,43.29511,20.41797,39302.93,VALID,0
CB2010686,2024-06-24,McKesson,CUST1013,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4360,43.29511,26.24117,74355.18,VALID,0
CB2000386,2025-05-29,Cencora,CUST1047,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,310,1.60408,0.86139,230.23,VALID,0
CB2010979,2024-06-16,McKesson,CUST1026,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1889,0.72957,0.5126,409.86,VALID,0
CB2006671,2024-11-30,Cencora,CUST1048,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,3968,0.33373,0.18592,586.51,VALID,0
CB2003972,2024-11-05,McKesson,CUST1032,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,4204,1.60408,1.18686,1753.99,VALID,0
CB2005637,2025-03-07,McKesson,CUST1030,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3092,1.60408,1.30171,934.93,VALID,0
CB2005395,2024-10-12,CardinalHealth,CUST1052,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3193,0.30716,0.17597,418.89,VALID,0
CB2003469,2024-08-31,CardinalHealth,CUST1009,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,368,0.22114,0.17134,18.33,VALID,0
CB2005653,2024-07-11,McKesson,CUST1052,340B,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,4405,0.30716,0.17597,577.89,VALID,0
CB2007722,2025-03-17,McKesson,CUST1057,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,774,1740.91629,1116.10143,483606.7,VALID,0
CB2005929,2024-06-10,Cencora,CUST1053,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,2948,0.30716,0.2194,258.72,VALID,0
CB2000613,2024-07-09,CardinalHealth,CUST1036,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3808,1740.91629,1103.56684,2427026.71,VALID,0
CB2005458,2024-09-05,CardinalHealth,CUST1038,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,673,0.08208,0.06523,11.34,VALID,0
CB2003244,2025-03-29,Cencora,CUST1006,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3928,1.00093,0.84048,630.25,VALID,0
CB2005481,2024-09-24,CardinalHealth,CUST1038,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,1862,0.08208,0.06523,31.37,VALID,0
CB2010807,2024-06-28,Cencora,CUST1007,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2853,12.61133,8.33231,12208.04,VALID,0
CB2002780,2024-09-05,McKesson,CUST1000,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4229,0.81871,0.63663,770.02,VALID,0
CB2008659,2025-03-26,CardinalHealth,CUST1009,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,1178,1740.91629,1196.00949,641900.21,VALID,0
CB2003085,2024-12-08,McKesson,CUST1052,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2388,1.00093,0.57343,1020.87,VALID,0
CB2009761,2024-10-01,McKesson,CUST1024,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2634,0.81871,0.61788,528.99,VALID,0
CB2003815,2024-07-24,Cencora,CUST1023,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,60,0.81871,0.42966,23.34,VALID,0
CB9900167,2024-12-01,McKesson,CUST1051,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,1613,0.72723,0.40209,524.45,DUPLICATE,1
CB2009750,2025-05-31,Cencora,CUST1013,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,257,0.30716,0.22266,21.72,VALID,0
CB2006808,2024-10-02,Cencora,CUST1055,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,3149,1.00093,0.74279,812.88,VALID,0
CB2005326,2024-10-19,CardinalHealth,CUST1007,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,4094,0.33373,0.25407,326.13,QTY_OUTLIER,1
CB2001759,2024-10-23,McKesson,CUST1037,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,80,0.72723,0.54877,14.28,VALID,0
CB2000057,2024-12-28,CardinalHealth,CUST1002,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,2710,0.33373,0.17898,419.37,VALID,0
CB2011627,2024-10-03,Cencora,CUST1036,GPO,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,198,1.60408,1.21878,76.29,VALID,0
CB2000162,2024-10-19,McKesson,CUST1005,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,3898,0.66792,0.37584,1138.53,VALID,0
CB2006457,2024-12-27,McKesson,CUST1018,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,112,0.72957,0.56498,18.43,VALID,0
CB2009103,2024-10-16,CardinalHealth,CUST1018,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,4895,0.33373,0.25844,368.54,VALID,0
CB2002583,2024-06-10,CardinalHealth,CUST1037,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3539,0.08208,0.06194,71.28,VALID,0
CB2005291,2024-08-22,CardinalHealth,CUST1034,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1229,12.61133,5.32829,8950.86,VALID,0
CB2000197,2025-01-04,McKesson,CUST1004,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,703,0.33373,0.26218,50.3,VALID,0
CB2001296,2025-04-10,McKesson,CUST1059,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3825,0.81871,0.59283,863.99,VALID,0
CB2000267,2024-06-23,Cencora,CUST1038,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2017,1740.91629,1213.94093,1062909.3,VALID,0
CB2009732,2024-10-19,CardinalHealth,CUST1033,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1117,0.30716,0.24926,64.67,VALID,0
CB2006382,2024-07-23,Cencora,CUST1011,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1844,12.61133,7.59076,9257.93,VALID,0
CB2005255,2024-08-02,McKesson,CUST1033,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4803,43.29511,29.23719,67520.19,VALID,0
CB2008678,2024-07-10,McKesson,CUST1012,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3697,1740.91629,771.92228,3582370.85,VALID,0
CB2000741,2025-02-25,McKesson,CUST1034,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2110,1.60408,0.92443,1434.06,VALID,0
CB2000024,2024-08-04,CardinalHealth,CUST1008,SPECIALTY,31722055760,ABACAVIR 300 MG TABLET,G,EA,2787,0.72957,0.53113,553.05,VALID,0
CB2008373,2024-08-22,CardinalHealth,CUST1033,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3230,0.72957,0.59205,444.19,VALID,0
CB2001683,2024-12-26,CardinalHealth,CUST1014,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4974,1.00093,0.76992,1149.04,VALID,0
CB2005436,2024-10-20,Cencora,CUST1058,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,2166,0.72723,0.62011,232.02,VALID,0
CB2010910,2025-05-06,Cencora,CUST1056,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2754,0.22114,0.16754,147.61,VALID,0
CB2002749,2025-05-17,Cencora,CUST1012,340B,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3753,0.08208,0.04766,129.18,VALID,0
CB2011253,2024-11-18,CardinalHealth,CUST1024,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,1886,0.72723,0.54884,336.44,VALID,0
CB2006818,2024-07-25,CardinalHealth,CUST1006,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,921,0.81871,0.68747,120.87,VALID,0
CB2001227,2025-03-17,Cencora,CUST1007,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,18256,1740.91629,1150.22339,10783689.58,QTY_OUTLIER,1
CB2002039,2024-08-10,CardinalHealth,CUST1026,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,2865,43.29511,28.29768,42967.64,VALID,0
CB2005151,2025-04-21,McKesson,CUST1056,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4603,0.08208,0.06218,91.6,VALID,0
CB2001608,2024-10-01,McKesson,CUST1003,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3417,6.69193,4.44411,7680.8,VALID,0
CB2002680,2024-08-26,CardinalHealth,CUST1008,SPECIALTY,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1630,43.29511,27.21098,26217.13,VALID,0
CB2007587,2024-06-12,Cencora,CUST1045,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,1061,1.00093,0.66342,358.1,VALID,0
CB2009382,2024-06-13,CardinalHealth,CUST1040,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2126,1740.91629,1202.1027,1145517.69,VALID,0
CB2001050,2024-07-04,McKesson,CUST1034,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,2932,0.72723,0.4191,903.44,VALID,0
CB2003804,2024-07-09,Cencora,CUST1005,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,2477,0.33373,0.18779,361.49,VALID,0
CB2005367,2025-04-27,Cencora,CUST1038,IDN,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2785,1.00093,0.79544,572.29,VALID,0
CB2001321,2024-10-18,Cencora,CUST1032,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,3664,6.69193,4.33169,8647.92,VALID,0
CB2009245,2025-02-10,McKesson,CUST1030,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3072,0.08208,0.06661,47.52,VALID,0
CB2008797,2024-07-20,Cencora,CUST1057,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,1997,0.66792,0.50568,323.99,VALID,0
CB2003111,2024-08-16,McKesson,CUST1043,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2577,0.22114,0.12744,241.46,VALID,0
CB2004771,2024-07-22,CardinalHealth,CUST1043,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,3697,0.72723,0.4191,1139.16,VALID,0
CB2002123,2025-03-24,CardinalHealth,CUST1018,GPO,31722055760,ABACAVIR 300 MG TABLET,G,GM,4402,0.72957,0.56498,724.53,UNIT_MISMATCH,1
CB2011096,2024-08-29,McKesson,CUST1028,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2338,6.69193,4.64755,4779.76,VALID,0
CB2005218,2024-12-05,Cencora,CUST1015,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3620,12.61133,6.23126,23095.85,VALID,0
CB2004398,2024-08-01,CardinalHealth,CUST1024,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3619,0.72957,0.55061,647.66,VALID,0
CB2007121,2025-05-09,CardinalHealth,CUST1040,IDN,51672206200,3-DAY VAGINAL CREAM,G,GM,4178,0.33373,0.28163,217.67,VALID,0
CB2009565,2024-11-24,McKesson,CUST1007,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,667,1.00093,0.76201,159.36,VALID,0
CB2000421,2024-06-26,CardinalHealth,CUST1017,SPECIALTY,51672206200,3-DAY VAGINAL CREAM,G,GM,4582,0.33373,0.22947,477.72,VALID,0
CB2011308,2024-10-07,Cencora,CUST1059,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1376,43.29511,28.21975,20743.7,VALID,0
CB2000697,2024-12-07,Cencora,CUST1020,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4135,43.29511,19.55207,98177.47,VALID,0
CB2002793,2024-12-15,McKesson,CUST1021,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,1791,0.22114,0.16499,100.56,VALID,0
CB2006475,2025-01-14,CardinalHealth,CUST1019,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,380,0.30716,0.22054,32.92,VALID,0
CB9900054,2025-02-15,McKesson,CUST1029,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3158,0.08208,0.06493,54.16,DUPLICATE,1
CB2008205,2025-05-08,McKesson,CUST1003,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,3021,1740.91629,1156.14251,1766601.59,VALID,0
CB2006557,2024-10-14,Cencora,CUST1057,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,3982,0.08208,0.06214,79.4,VALID,0
CB2004075,2024-09-29,McKesson,CUST1028,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,469,43.29511,30.06845,6203.3,VALID,0
CB2003834,2024-10-09,McKesson,CUST1028,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3799,12.61133,8.75857,14636.64,VALID,0
CB2005189,2025-05-11,McKesson,CUST1033,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2717,1.00093,0.81225,512.64,VALID,0
CB2010868,2025-04-10,McKesson,CUST1053,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,4497,12.61133,8.01576,20666.28,VALID,0
CB2010353,2024-10-24,McKesson,CUST1035,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,413,1740.91629,1106.00412,262218.73,VALID,0
CB2009264,2024-10-29,CardinalHealth,CUST1053,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,3304,0.72957,0.52113,688.69,VALID,0
CB2008493,2025-04-24,McKesson,CUST1041,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3907,0.81871,0.6729,569.68,VALID,0
CB2002684,2025-01-15,Cencora,CUST1030,IDN,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4124,43.29511,31.74397,47636.9,VALID,0
CB2007934,2024-12-27,CardinalHealth,CUST1004,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,583,0.30716,0.2413,38.4,VALID,0
CB2009848,2024-07-04,CardinalHealth,CUST1046,340B,31722055760,ABACAVIR 300 MG TABLET,G,EA,2565,0.72957,0.30656,1085.02,PRICE_MISMATCH,1
CB2011602,2024-07-18,Cencora,CUST1049,IDN,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2748,0.22114,0.17379,130.12,VALID,0
CB2011752,2024-07-03,CardinalHealth,CUST1051,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4271,0.81871,0.45266,1563.4,VALID,0
CB2004029,2025-01-20,McKesson,CUST1027,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,3844,0.72723,0.55328,668.66,VALID,0
CB2006480,2024-06-05,McKesson,CUST1027,IDN,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4566,1740.91629,1240.05467,2286934.16,VALID,0
CB2008634,2025-01-13,Cencora,CUST1002,340B,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,1743,43.29511,19.95472,40682.3,VALID,0
CB2010375,2025-03-19,CardinalHealth,CUST1027,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,2366,0.72723,0.55328,411.57,VALID,0
CB2002348,2024-11-15,McKesson,CUST1030,IDN,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4411,0.08208,0.06661,68.24,VALID,0
CB2001148,2025-05-09,McKesson,CUST1019,GPO,00088502101,INSULIN GLARGINE 100 UNIT/ML,B,ML,4800,43.29511,28.34964,71738.26,VALID,0
CB2004116,2024-10-16,CardinalHealth,CUST1009,IDN,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,866,0.81871,0.63434,159.66,VALID,0
CB2006637,2025-01-29,CardinalHealth,CUST1056,GPO,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,1687,12.61133,7.6412,8384.61,VALID,0
CB2006113,2025-01-29,CardinalHealth,CUST1029,GPO,00378410591,ABACAVIR 300 MG TABLET,G,EA,361,0.72723,0.57524,54.87,VALID,0
CB2006731,2024-09-24,CardinalHealth,CUST1050,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2444,1.60408,0.87968,1770.43,VALID,0
CB2006477,2025-01-29,Cencora,CUST1051,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2653,1.00093,0.55341,1187.27,VALID,0
CB2000343,2024-08-20,Cencora,CUST1051,340B,00378410591,ABACAVIR 300 MG TABLET,G,EA,2392,0.72723,0.40209,777.73,VALID,0
CB2001624,2024-10-09,Cencora,CUST1019,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,4981,0.66792,0.47957,938.17,VALID,0
CB2004778,2024-07-20,McKesson,CUST1029,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3354,0.66792,0.52832,468.22,VALID,0
CB2000962,2024-12-29,Cencora,CUST1055,GPO,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4678,0.22114,0.16411,266.79,VALID,0
CB2007787,2025-05-21,McKesson,CUST1023,340B,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,2820,12.61133,5.32324,20552.41,VALID,0
CB2011931,2024-06-10,McKesson,CUST1037,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,4532,0.72957,0.55053,811.41,VALID,0
CB2001256,2024-11-23,CardinalHealth,CUST1037,GPO,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4875,6.69193,4.39459,11199.53,VALID,0
CB2008438,2025-02-19,Cencora,CUST1047,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,4750,0.22114,0.11875,486.35,VALID,0
CB2005441,2024-07-24,CardinalHealth,CUST1035,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2637,1740.91629,1106.00412,1674263.39,VALID,0
CB2006955,2024-09-13,McKesson,CUST1018,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,3467,0.81871,0.63401,640.35,VALID,0
CB2009895,2024-08-17,McKesson,CUST1030,IDN,00186504031,ESOMEPRAZOLE BRAND 40 MG CAP,B,EA,3220,12.61133,9.24663,10834.33,VALID,0
CB2005831,2024-07-29,McKesson,CUST1039,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3691,1.60408,0.76114,3111.29,VALID,0
CB2008281,2024-11-08,McKesson,CUST1050,340B,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,1068,1.60408,0.87968,773.66,VALID,0
CB2007515,2024-06-27,Cencora,CUST1032,GPO,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3118,0.30716,0.22727,249.1,VALID,0
CB2005527,2024-10-14,CardinalHealth,CUST1049,IDN,00378410591,ABACAVIR 300 MG TABLET,G,EA,3260,0.72723,0.57153,507.58,VALID,0
CB2011441,2024-11-19,Cencora,CUST1059,GPO,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,2187,1740.91629,853.62985,1940495.44,PRICE_MISMATCH,1
CB9900070,2024-11-10,CardinalHealth,CUST1017,SPECIALTY,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,3915,1.60408,1.10297,1961.85,DUPLICATE,1
CB2000192,2024-07-15,McKesson,CUST1019,GPO,46122006271,8 HOUR ACETAMINOPHEN ER 650 MG,G,EA,4959,0.08208,0.05893,114.8,VALID,0
CB2000747,2025-04-07,CardinalHealth,CUST1056,GPO,31722055760,ABACAVIR 300 MG TABLET,G,EA,1634,0.72957,0.55272,288.97,VALID,0
CB2004248,2024-07-04,Cencora,CUST1010,IDN,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,1295,6.69193,4.66963,2618.88,VALID,0
CB2003714,2024-10-05,Cencora,CUST1040,IDN,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,1050,0.30716,0.25921,50.35,VALID,0
CB2001993,2025-02-24,Cencora,CUST1049,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,2710,1.60408,1.26065,930.7,VALID,0
CB2007317,2024-12-10,Cencora,CUST1058,IDN,31722055760,ABACAVIR 300 MG TABLET,G,EA,4359,0.72957,0.6221,468.46,VALID,0
CB2000398,2025-04-17,Cencora,CUST1023,340B,51672206200,3-DAY VAGINAL CREAM,G,GM,2919,0.33373,0.17514,462.92,VALID,0
CB2007874,2025-02-05,Cencora,CUST1017,SPECIALTY,24385005452,12HR NASAL DECONGEST ER 120 MG,G,EA,3430,0.30716,0.2112,329.14,VALID,0
CB2001267,2024-09-26,Cencora,CUST1032,GPO,50268004911,ABACAVIR 300 MG TABLET,G,EA,3010,0.66792,0.49419,522.93,VALID,0
CB2003707,2025-05-15,Cencora,CUST1048,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,3249,0.22114,0.1232,318.21,VALID,0
CB2001064,2025-04-12,Cencora,CUST1039,340B,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,2502,1.00093,0.47494,1316.03,VALID,0
CB2006780,2024-12-29,Cencora,CUST1012,340B,00074379902,ADALIMUMAB 40 MG/0.8ML SYRINGE,B,ML,4145,1740.91629,771.92228,4016480.17,VALID,0
CB2003092,2024-09-10,McKesson,CUST1007,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4692,0.81871,0.62328,916.96,VALID,0
CB2008430,2025-04-17,Cencora,CUST1025,340B,50268004911,ABACAVIR 300 MG TABLET,G,EA,4623,0.66792,0.37644,1347.51,VALID,0
CB2008154,2024-08-13,CardinalHealth,CUST1019,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4779,0.81871,0.58783,1103.38,VALID,0
CB2004767,2024-12-06,Cencora,CUST1052,340B,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,4920,0.81871,0.46904,1720.38,VALID,0
CB2001595,2024-08-05,Cencora,CUST1021,GPO,46122038576,24H NASAL ALLERGY 55 MCG SPRAY,G,ML,2597,0.81871,0.61084,539.84,VALID,0
CB2006305,2025-04-28,McKesson,CUST1039,340B,70000036201,24HR ALLERGY(LEVOCETIRZN) 5 MG,G,EA,2232,0.22114,0.10493,259.38,VALID,0
CB2005465,2025-02-26,Cencora,CUST1035,GPO,51672206200,3-DAY VAGINAL CREAM,G,GM,3255,0.33373,0.25,272.54,VALID,0
CB2011299,2024-11-30,CardinalHealth,CUST1001,GPO,70000060701,24HR ALLERGY-CONGST 180-240 MG,G,EA,4402,1.00093,0.76351,1045.12,VALID,0
CB2008723,2024-11-29,McKesson,CUST1015,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,4662,6.69193,3.30648,15782.97,VALID,0
CB2011035,2025-02-22,Cencora,CUST1046,340B,00071015523,ATORVASTATIN BRAND 40 MG TAB,B,EA,2562,6.69193,3.06089,9302.72,VALID,0
CB2007155,2025-02-04,CardinalHealth,CUST1031,IDN,42385096230,ABACAVIR-LAMIVUDINE 600-300 MG,G,EA,137,1.60408,1.25231,48.19,VALID,0
